#	TYPE	label	has participant	realizes role	occupies temporal region	concretizes	Standard
ID	TYPE	A rdfs:label	I http://purl.obolibrary.org/obo/BFO_0000057 SPLIT=|	I http://purl.obolibrary.org/obo/BFO_0000055 SPLIT=,	I http://purl.obolibrary.org/obo/BFO_0000199	I http://purl.obolibrary.org/obo/BFO_0000059	I https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000207 SPLIT=,
https://purls.helmholtz-metadaten.de/msekg/17461174529941	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 1	ContactPoint 1	ContactPointRole 1			
https://purls.helmholtz-metadaten.de/msekg/17461174529942	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 2	ContactPoint 2	ContactPointRole 2			
https://purls.helmholtz-metadaten.de/msekg/17461174529943	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 3	ContactPoint 3	ContactPointRole 3			
https://purls.helmholtz-metadaten.de/msekg/17461174529944	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 4	ContactPoint 4	ContactPointRole 4			
https://purls.helmholtz-metadaten.de/msekg/17461174529945	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 5	ContactPoint 5	ContactPointRole 5			
https://purls.helmholtz-metadaten.de/msekg/17461174529946	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 6	ContactPoint 6	ContactPointRole 6			
https://purls.helmholtz-metadaten.de/msekg/17461174529947	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 7	ContactPoint 7	ContactPointRole 7			
https://purls.helmholtz-metadaten.de/msekg/17461174529948	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 8	ContactPoint 8	ContactPointRole 8			
https://purls.helmholtz-metadaten.de/msekg/17461174529949	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 9	ContactPoint 9	ContactPointRole 9			
https://purls.helmholtz-metadaten.de/msekg/174611745299410	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 10	ContactPoint 10	ContactPointRole 10			
https://purls.helmholtz-metadaten.de/msekg/174611745299411	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 11	ContactPoint 11	ContactPointRole 11			
https://purls.helmholtz-metadaten.de/msekg/174611745299412	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 12	ContactPoint 12	ContactPointRole 12			
https://purls.helmholtz-metadaten.de/msekg/174611745299413	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 13	ContactPoint 13	ContactPointRole 13			
https://purls.helmholtz-metadaten.de/msekg/174611745299414	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 14	ContactPoint 14	ContactPointRole 14			
https://purls.helmholtz-metadaten.de/msekg/174611745299415	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 15	ContactPoint 15	ContactPointRole 15			
https://purls.helmholtz-metadaten.de/msekg/174611745299416	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 16	ContactPoint 16	ContactPointRole 16			
https://purls.helmholtz-metadaten.de/msekg/174611745299417	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 17	ContactPoint 17	ContactPointRole 17			
https://purls.helmholtz-metadaten.de/msekg/174611745299418	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 18	ContactPoint 18	ContactPointRole 18			
https://purls.helmholtz-metadaten.de/msekg/174611745299419	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 19	ContactPoint 19	ContactPointRole 19			
https://purls.helmholtz-metadaten.de/msekg/174611745299420	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 20	ContactPoint 20	ContactPointRole 20			
https://purls.helmholtz-metadaten.de/msekg/174611745299421	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 21	ContactPoint 21	ContactPointRole 21			
https://purls.helmholtz-metadaten.de/msekg/174611745299422	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 22	ContactPoint 22	ContactPointRole 22			
https://purls.helmholtz-metadaten.de/msekg/174611745299423	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 23	ContactPoint 23	ContactPointRole 23			
https://purls.helmholtz-metadaten.de/msekg/174611745299424	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 24	ContactPoint 24	ContactPointRole 24			
https://purls.helmholtz-metadaten.de/msekg/174611745299425	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 25	ContactPoint 25	ContactPointRole 25			
https://purls.helmholtz-metadaten.de/msekg/174611745299426	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 26	ContactPoint 26	ContactPointRole 26			
https://purls.helmholtz-metadaten.de/msekg/174611745299427	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 27	ContactPoint 27	ContactPointRole 27			
https://purls.helmholtz-metadaten.de/msekg/174611745299428	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 28	ContactPoint 28	ContactPointRole 28			
https://purls.helmholtz-metadaten.de/msekg/174611745299429	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 29	ContactPoint 29	ContactPointRole 29			
https://purls.helmholtz-metadaten.de/msekg/174611745299430	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 30	ContactPoint 30	ContactPointRole 30			
https://purls.helmholtz-metadaten.de/msekg/174611745299431	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 31	ContactPoint 31	ContactPointRole 31			
https://purls.helmholtz-metadaten.de/msekg/174611745299432	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 32	ContactPoint 32	ContactPointRole 32			
https://purls.helmholtz-metadaten.de/msekg/174611745299433	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 33	ContactPoint 33	ContactPointRole 33			
https://purls.helmholtz-metadaten.de/msekg/174611745299434	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 34	ContactPoint 34	ContactPointRole 34			
https://purls.helmholtz-metadaten.de/msekg/174611745299435	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 35	ContactPoint 35	ContactPointRole 35			
https://purls.helmholtz-metadaten.de/msekg/174611745299436	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 36	ContactPoint 36	ContactPointRole 36			
https://purls.helmholtz-metadaten.de/msekg/174611745299437	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 37	ContactPoint 37	ContactPointRole 37			
https://purls.helmholtz-metadaten.de/msekg/174611745299438	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 38	ContactPoint 38	ContactPointRole 38			
https://purls.helmholtz-metadaten.de/msekg/174611745299439	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 39	ContactPoint 39	ContactPointRole 39			
https://purls.helmholtz-metadaten.de/msekg/174611745299440	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 40	ContactPoint 40	ContactPointRole 40			
https://purls.helmholtz-metadaten.de/msekg/174611745299441	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 41	ContactPoint 41	ContactPointRole 41			
https://purls.helmholtz-metadaten.de/msekg/174611745299442	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 42	ContactPoint 42	ContactPointRole 42			
https://purls.helmholtz-metadaten.de/msekg/174611745299443	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 43	ContactPoint 43	ContactPointRole 43			
https://purls.helmholtz-metadaten.de/msekg/174611745299444	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 44	ContactPoint 44	ContactPointRole 44			
https://purls.helmholtz-metadaten.de/msekg/174611745299445	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 45	ContactPoint 45	ContactPointRole 45			
https://purls.helmholtz-metadaten.de/msekg/174611745299446	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 46	ContactPoint 46	ContactPointRole 46			
https://purls.helmholtz-metadaten.de/msekg/174611745299447	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 47	ContactPoint 47	ContactPointRole 47			
https://purls.helmholtz-metadaten.de/msekg/174611745299448	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 48	ContactPoint 48	ContactPointRole 48			
https://purls.helmholtz-metadaten.de/msekg/174611745299449	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 49	ContactPoint 49	ContactPointRole 49			
https://purls.helmholtz-metadaten.de/msekg/174611745299450	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 50	ContactPoint 50	ContactPointRole 50			
https://purls.helmholtz-metadaten.de/msekg/174611745299451	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 51	ContactPoint 51	ContactPointRole 51			
https://purls.helmholtz-metadaten.de/msekg/174611745299452	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 52	ContactPoint 52	ContactPointRole 52			
https://purls.helmholtz-metadaten.de/msekg/174611745299453	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 53	ContactPoint 53	ContactPointRole 53			
https://purls.helmholtz-metadaten.de/msekg/174611745299454	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 54	ContactPoint 54	ContactPointRole 54			
https://purls.helmholtz-metadaten.de/msekg/174611745299455	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 55	ContactPoint 55	ContactPointRole 55			
https://purls.helmholtz-metadaten.de/msekg/174611745299456	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 56	ContactPoint 56	ContactPointRole 56			
https://purls.helmholtz-metadaten.de/msekg/174611745299457	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 57	ContactPoint 57	ContactPointRole 57			
https://purls.helmholtz-metadaten.de/msekg/174611745299458	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 58	ContactPoint 58	ContactPointRole 58			
https://purls.helmholtz-metadaten.de/msekg/174611745299459	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 59	ContactPoint 59	ContactPointRole 59			
https://purls.helmholtz-metadaten.de/msekg/174611745299460	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 60	ContactPoint 60	ContactPointRole 60			
https://purls.helmholtz-metadaten.de/msekg/174611745299461	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 61	ContactPoint 61	ContactPointRole 61			
https://purls.helmholtz-metadaten.de/msekg/174611745299462	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 62	ContactPoint 62	ContactPointRole 62			
https://purls.helmholtz-metadaten.de/msekg/174611745299463	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 63	ContactPoint 63	ContactPointRole 63			
https://purls.helmholtz-metadaten.de/msekg/174611745299464	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 64	ContactPoint 64	ContactPointRole 64			
https://purls.helmholtz-metadaten.de/msekg/174611745299465	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 65	ContactPoint 65	ContactPointRole 65			
https://purls.helmholtz-metadaten.de/msekg/174611745299466	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 66	ContactPoint 66	ContactPointRole 66			
https://purls.helmholtz-metadaten.de/msekg/174611745299467	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 67	ContactPoint 67	ContactPointRole 67			
https://purls.helmholtz-metadaten.de/msekg/174611745299468	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 68	ContactPoint 68	ContactPointRole 68			
https://purls.helmholtz-metadaten.de/msekg/174611745299469	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 69	ContactPoint 69	ContactPointRole 69			
https://purls.helmholtz-metadaten.de/msekg/174611745299470	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 70	ContactPoint 70	ContactPointRole 70			
https://purls.helmholtz-metadaten.de/msekg/174611745299471	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 71	ContactPoint 71	ContactPointRole 71			
https://purls.helmholtz-metadaten.de/msekg/174611745299472	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 72	ContactPoint 72	ContactPointRole 72			
https://purls.helmholtz-metadaten.de/msekg/174611745299473	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 73	ContactPoint 73	ContactPointRole 73			
https://purls.helmholtz-metadaten.de/msekg/174611745299474	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 74	ContactPoint 74	ContactPointRole 74			
https://purls.helmholtz-metadaten.de/msekg/174611745299475	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 75	ContactPoint 75	ContactPointRole 75			
https://purls.helmholtz-metadaten.de/msekg/174611745299476	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 76	ContactPoint 76	ContactPointRole 76			
https://purls.helmholtz-metadaten.de/msekg/174611745299477	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 77	ContactPoint 77	ContactPointRole 77			
https://purls.helmholtz-metadaten.de/msekg/174611745299478	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 78	ContactPoint 78	ContactPointRole 78			
https://purls.helmholtz-metadaten.de/msekg/174611745299479	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 79	ContactPoint 79	ContactPointRole 79			
https://purls.helmholtz-metadaten.de/msekg/174611745299480	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 80	ContactPoint 80	ContactPointRole 80			
https://purls.helmholtz-metadaten.de/msekg/174611745299481	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 81	ContactPoint 81	ContactPointRole 81			
https://purls.helmholtz-metadaten.de/msekg/174611745299482	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 82	ContactPoint 82	ContactPointRole 82			
https://purls.helmholtz-metadaten.de/msekg/174611745299483	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 83	ContactPoint 83	ContactPointRole 83			
https://purls.helmholtz-metadaten.de/msekg/174611745299484	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 84	ContactPoint 84	ContactPointRole 84			
https://purls.helmholtz-metadaten.de/msekg/174611745299485	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 85	ContactPoint 85	ContactPointRole 85			
https://purls.helmholtz-metadaten.de/msekg/174611745299486	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 86	ContactPoint 86	ContactPointRole 86			
https://purls.helmholtz-metadaten.de/msekg/174611745299487	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 87	ContactPoint 87	ContactPointRole 87			
https://purls.helmholtz-metadaten.de/msekg/174611745299488	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 88	ContactPoint 88	ContactPointRole 88			
https://purls.helmholtz-metadaten.de/msekg/174611745299489	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 89	ContactPoint 89	ContactPointRole 89			
https://purls.helmholtz-metadaten.de/msekg/174611745299490	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 90	ContactPoint 90	ContactPointRole 90			
https://purls.helmholtz-metadaten.de/msekg/174611745299491	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 91	ContactPoint 91	ContactPointRole 91			
https://purls.helmholtz-metadaten.de/msekg/174611745299492	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 92	ContactPoint 92	ContactPointRole 92			
https://purls.helmholtz-metadaten.de/msekg/174611745299493	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 93	ContactPoint 93	ContactPointRole 93			
https://purls.helmholtz-metadaten.de/msekg/174611745299494	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 94	ContactPoint 94	ContactPointRole 94			
https://purls.helmholtz-metadaten.de/msekg/174611745299495	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 95	ContactPoint 95	ContactPointRole 95			
https://purls.helmholtz-metadaten.de/msekg/174611745299496	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 96	ContactPoint 96	ContactPointRole 96			
https://purls.helmholtz-metadaten.de/msekg/174611745299497	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 97	ContactPoint 97	ContactPointRole 97			
https://purls.helmholtz-metadaten.de/msekg/174611745299498	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 98	ContactPoint 98	ContactPointRole 98			
https://purls.helmholtz-metadaten.de/msekg/174611745299499	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 99	ContactPoint 99	ContactPointRole 99			
https://purls.helmholtz-metadaten.de/msekg/1746117452994100	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 100	ContactPoint 100	ContactPointRole 100			
https://purls.helmholtz-metadaten.de/msekg/1746117452994101	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 101	ContactPoint 101	ContactPointRole 101			
https://purls.helmholtz-metadaten.de/msekg/1746117452994102	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 102	ContactPoint 102	ContactPointRole 102			
https://purls.helmholtz-metadaten.de/msekg/1746117452994103	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 103	ContactPoint 103	ContactPointRole 103			
https://purls.helmholtz-metadaten.de/msekg/1746117452994104	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 104	ContactPoint 104	ContactPointRole 104			
https://purls.helmholtz-metadaten.de/msekg/1746117452994105	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 105	ContactPoint 105	ContactPointRole 105			
https://purls.helmholtz-metadaten.de/msekg/1746117452994106	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 106	ContactPoint 106	ContactPointRole 106			
https://purls.helmholtz-metadaten.de/msekg/1746117452994107	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 107	ContactPoint 107	ContactPointRole 107			
https://purls.helmholtz-metadaten.de/msekg/1746117452994108	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 108	ContactPoint 108	ContactPointRole 108			
https://purls.helmholtz-metadaten.de/msekg/1746117452994109	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 109	ContactPoint 109	ContactPointRole 109			
https://purls.helmholtz-metadaten.de/msekg/1746117452994110	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 110	ContactPoint 110	ContactPointRole 110			
https://purls.helmholtz-metadaten.de/msekg/1746117452994111	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 111	ContactPoint 111	ContactPointRole 111			
https://purls.helmholtz-metadaten.de/msekg/1746117452994112	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 112	ContactPoint 112	ContactPointRole 112			
https://purls.helmholtz-metadaten.de/msekg/1746117452994113	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 113	ContactPoint 113	ContactPointRole 113			
https://purls.helmholtz-metadaten.de/msekg/1746117452994114	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 114	ContactPoint 114	ContactPointRole 114			
https://purls.helmholtz-metadaten.de/msekg/1746117452994115	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 115	ContactPoint 115	ContactPointRole 115			
https://purls.helmholtz-metadaten.de/msekg/1746117452994116	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 116	ContactPoint 116	ContactPointRole 116			
https://purls.helmholtz-metadaten.de/msekg/1746117452994117	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 117	ContactPoint 117	ContactPointRole 117			
https://purls.helmholtz-metadaten.de/msekg/1746117452994118	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 118	ContactPoint 118	ContactPointRole 118			
https://purls.helmholtz-metadaten.de/msekg/1746117452994119	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 119	ContactPoint 119	ContactPointRole 119			
https://purls.helmholtz-metadaten.de/msekg/1746117452994120	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 120	ContactPoint 120	ContactPointRole 120			
https://purls.helmholtz-metadaten.de/msekg/1746117452994121	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 121	ContactPoint 121	ContactPointRole 121			
https://purls.helmholtz-metadaten.de/msekg/1746117452994122	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 122	ContactPoint 122	ContactPointRole 122			
https://purls.helmholtz-metadaten.de/msekg/1746117452994123	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 123	ContactPoint 123	ContactPointRole 123			
https://purls.helmholtz-metadaten.de/msekg/1746117452994124	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 124	ContactPoint 124	ContactPointRole 124			
https://purls.helmholtz-metadaten.de/msekg/1746117452994125	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 125	ContactPoint 125	ContactPointRole 125			
https://purls.helmholtz-metadaten.de/msekg/1746117452994126	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 126	ContactPoint 126	ContactPointRole 126			
https://purls.helmholtz-metadaten.de/msekg/1746117452994127	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 127	ContactPoint 127	ContactPointRole 127			
https://purls.helmholtz-metadaten.de/msekg/1746117452994128	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 128	ContactPoint 128	ContactPointRole 128			
https://purls.helmholtz-metadaten.de/msekg/1746117452994129	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 129	ContactPoint 129	ContactPointRole 129			
https://purls.helmholtz-metadaten.de/msekg/1746117452994130	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 130	ContactPoint 130	ContactPointRole 130			
https://purls.helmholtz-metadaten.de/msekg/1746117452994131	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 131	ContactPoint 131	ContactPointRole 131			
https://purls.helmholtz-metadaten.de/msekg/1746117452994132	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 132	ContactPoint 132	ContactPointRole 132			
https://purls.helmholtz-metadaten.de/msekg/1746117452994133	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 133	ContactPoint 133	ContactPointRole 133			
https://purls.helmholtz-metadaten.de/msekg/1746117452994134	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 134	ContactPoint 134	ContactPointRole 134			
https://purls.helmholtz-metadaten.de/msekg/1746117452994135	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 135	ContactPoint 135	ContactPointRole 135			
https://purls.helmholtz-metadaten.de/msekg/1746117452994136	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 136	ContactPoint 136	ContactPointRole 136			
https://purls.helmholtz-metadaten.de/msekg/1746117452994137	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 137	ContactPoint 137	ContactPointRole 137			
https://purls.helmholtz-metadaten.de/msekg/1746117452994138	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 138	ContactPoint 138	ContactPointRole 138			
https://purls.helmholtz-metadaten.de/msekg/1746117452994139	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 139	ContactPoint 139	ContactPointRole 139			
https://purls.helmholtz-metadaten.de/msekg/1746117452994140	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 140	ContactPoint 140	ContactPointRole 140			
https://purls.helmholtz-metadaten.de/msekg/1746117452994141	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 141	ContactPoint 141	ContactPointRole 141			
https://purls.helmholtz-metadaten.de/msekg/1746117452994142	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 142	ContactPoint 142	ContactPointRole 142			
https://purls.helmholtz-metadaten.de/msekg/1746117452994143	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 143	ContactPoint 143	ContactPointRole 143			
https://purls.helmholtz-metadaten.de/msekg/1746117452994144	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 144	ContactPoint 144	ContactPointRole 144			
https://purls.helmholtz-metadaten.de/msekg/1746117452994145	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 145	ContactPoint 145	ContactPointRole 145			
https://purls.helmholtz-metadaten.de/msekg/1746117452994146	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 146	ContactPoint 146	ContactPointRole 146			
https://purls.helmholtz-metadaten.de/msekg/1746117452994147	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 147	ContactPoint 147	ContactPointRole 147			
https://purls.helmholtz-metadaten.de/msekg/1746117452994148	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 148	ContactPoint 148	ContactPointRole 148			
https://purls.helmholtz-metadaten.de/msekg/1746117452994149	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 149	ContactPoint 149	ContactPointRole 149			
https://purls.helmholtz-metadaten.de/msekg/1746117452994150	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111	ContactingProcess 150	ContactPoint 150	ContactPointRole 150			
